id,cena,tip,po_izn,lokacija,grad,opstina,naselje,ulica,povrsina,stanje,sprat,godina,spratnost,uknjizenost,grejanje,sobnost,parking,garaza,useljivo,lift,infrastruktura,tipobjekata,namestenost,opremljenost,unutrasnje,tipobjekta,kupatila,plac,etaza,url,kombinovana-lokacija,rastojanje,trajanje
4006,232000.0,stan,prodaja,"Blok 30, Novi Beograd, Beograd",Beograd,Novi Beograd,Blok 30,Bulevar Mihajla Pupina,72.0,renovirano,11,,20.0,da,centralno grejanje,3.0,ne,,,1.0,lođa,,prazno ,telefon,kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/blok-30-novi-beograd-beograd/trosoban-stan/647e378469cc7f4f230d6909,"Bulevar Mihajla Pupina,Novi Beograd",3.819,8.233333333333333
4007,131000.0,stan,prodaja,"Blok 30, Novi Beograd, Beograd",Beograd,Novi Beograd,Blok 30,Bulevar Mihajla Pupina,44.0,uobičajeno stanje,16,,17.0,da,centralno grejanje,1.0,ne,,da,1.0,"podrum, terasa",,prazno ,"telefon, kablovska, internet, interfon, klima",kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/blok-30-novi-beograd-beograd/jednosoban-stan/64a5cd8056d446eaa805a1c4,"Bulevar Mihajla Pupina,Novi Beograd",3.819,8.233333333333333
4008,190000.0,stan,prodaja,"Blok 70, Novi Beograd, Beograd",Beograd,Novi Beograd,Blok 70,Gandijeva,67.0,uobičajeno stanje,0,1975.0,4.0,da,centralno grejanje,2.0,ne,,,0,"terasa, lođa",,prazno ,"kablovska, internet, interfon, klima",ostava ,,,,,https://www.4zida.rs/prodaja-stanova/blok-70-novi-beograd-beograd/dvosoban-stan/6388b90edbaadd2fed0ce9f9,"Gandijeva,Novi Beograd",7.585,17.083333333333332
4009,100000.0,stan,prodaja,"Blok 2, Novi Beograd, Beograd",Beograd,Novi Beograd,Blok 2,Otona Župančiča,29.0,uobičajeno stanje,9,,9.0,da,centralno grejanje,1.0,ne,,,1.0,terasa,,prazno ,"telefon, internet, interfon, klima",kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/blok-2-novi-beograd-beograd/jednoiposoban-stan/64ce2086039e8772300bb31b,"Otona Župančiča,Novi Beograd",5.121,11.816666666666666
4010,232900.0,stan,prodaja,"Blok 30, Novi Beograd, Beograd",Beograd,Novi Beograd,Blok 30,Bulevar Mihajla Pupina,72.0,luksuzno,11,,17.0,da,centralno grejanje,3.0,ne,,da,3.0,"prilaz za invalide, podrum, terasa",,namešteno ,"telefon, kablovska, TV, klima, veš mašina, kuhinjski elementi, sudo mašina, frižider, zamrzivač, mikrotalasna rerna, rerna, šporet, ležaj, plakar, ugradni plakar","kupatilo, toalet, kuhinja ",,1.0,,,https://www.4zida.rs/prodaja-stanova/blok-30-novi-beograd-beograd/trosoban-stan/647f15d19582fb02140d20f9,"Bulevar Mihajla Pupina,Novi Beograd",3.819,8.233333333333333
4011,335000.0,stan,prodaja,"Blok 65 - WEST 65, Novi Beograd, Beograd",Beograd,Novi Beograd,Blok 65 - WEST 65,Omladinskih brigada,56.0,novo,29,,40.0,da,centralno grejanje,2.0,ne,,,1.0,,,prazno ,"telefon, kablovska, internet, interfon",kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/blok-65-west-65-novi-beograd-beograd/dvosoban-stan/6430073fd50a3ed6d40c4554,"Omladinskih brigada,Novi Beograd",5.832,13.216666666666667
4012,219000.0,stan,prodaja,"Blok 31 - Opština, Novi Beograd, Beograd",Beograd,Novi Beograd,Blok 31 - Opština,Narodnih heroja,103.0,,8,1965.0,9.0,da,centralno grejanje,4.0,ne,,,1.0,podrum,,,telefon,,,,,,https://www.4zida.rs/prodaja-stanova/blok-31-opstina-novi-beograd-beograd/cetvorosoban-stan/62f0fb4393a5196e3e0ed05c,"Narodnih heroja,Novi Beograd",5.479,13.25
4013,240000.0,stan,prodaja,"Blok 70, Novi Beograd, Beograd",Beograd,Novi Beograd,Blok 70,Jurija Gagarina,96.0,,1,,15.0,da,centralno grejanje,3.0,ne,,da,1.0,terasa,,prazno ,telefon,kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/blok-70-novi-beograd-beograd/trosoban-stan/64a6cea28e0be80f94091036,"Jurija Gagarina,Novi Beograd",8.759,19.583333333333332
4014,199000.0,stan,prodaja,"Hotel YU, Novi Beograd, Beograd",Beograd,Novi Beograd,Hotel YU,Palmira Toljatija,77.0,održavano,5,,5.0,da,centralno grejanje,3.0,ne,,,1.0,lođa,,prazno ,"klima, kuhinjski elementi","kupatilo, toaleti (2), kuhinja, ostava ",,1.0,,,https://www.4zida.rs/prodaja-stanova/hotel-yu-novi-beograd-beograd/trosoban-stan/647f502fca514d57ae03f56b,"Palmira Toljatija,Novi Beograd",4.94,10.433333333333334
4015,179000.0,stan,prodaja,"Bežanijska kosa 1, Bežanijska kosa, Novi Beograd, Beograd",Beograd,Novi Beograd,Bežanijska kosa,Vajara Živojina Lukića,74.0,uobičajeno stanje,3,,4.0,da,centralno grejanje,2.0,ne,,,0,"podrum, terasa",,prazno ,"interfon, klima",kupatila (2) ,,2.0,,,https://www.4zida.rs/prodaja-stanova/bezanijska-kosa-1-bezanijska-kosa-novi-beograd-beograd/dvoiposoban-stan/64a6e8fa52eba5ce5400d2c5,"Vajara Živojina Lukića,Novi Beograd",7.994,15.266666666666667
4016,133000.0,stan,prodaja,"Blok 63, Bežanijski Blokovi, Novi Beograd, Beograd",Beograd,Novi Beograd,Bežanijski Blokovi,Nehruova,51.0,,4,,12.0,da,centralno grejanje,1.0,ne,,da,1.0,podrum,,,klima,,,,,,https://www.4zida.rs/prodaja-stanova/blok-63-bezanijski-blokovi-novi-beograd-beograd/jednoiposoban-stan/64a6e99952eba5ce5400d2da,"Nehruova,Novi Beograd",7.659,15.966666666666667
4017,115000.0,stan,prodaja,"Blok 63, Bežanijski Blokovi, Novi Beograd, Beograd",Beograd,Novi Beograd,Bežanijski Blokovi,Gandijeva,50.0,potrebno renoviranje,17,,18.0,da,centralno grejanje,2.0,da,,da,1.0,"podrum, terasa",,prazno ,"telefon, kablovska, internet, interfon",kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/blok-63-bezanijski-blokovi-novi-beograd-beograd/dvosoban-stan/64a6fac2c496d2bdf209b221,"Gandijeva,Novi Beograd",7.585,17.083333333333332
4042,82440.0,stan,prodaja,"Mirijevo, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Mirijevo,Vitezova Karađorđeve Zvezde,41.0,novo,3,2023.0,3.0,da,,1.0,da,,,0,terasa,,prazno ,klima,kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/mirijevo-zvezdara-opstina-beograd/jednoiposoban-stan/64e8e5293578792528036ebf,"Vitezova Karađorđeve Zvezde,Zvezdara opština",8.347,18.283333333333335
4043,220000.0,stan,prodaja,"Hram Svetog Save, Neimar, Vračar, Beograd",Beograd,Vračar,Neimar,Hram Svetog Save,66.0,renovirano,-1,,-1.0,,centralno grejanje,2.0,ne,,da,0,,,namešteno ,"kablovska, internet, interfon, TV, klima, veš mašina, sudo mašina, frižider, šporet, ležaj",kuhinja ,,,,,https://www.4zida.rs/prodaja-stanova/hram-svetog-save-neimar-vracar-beograd/dvosoban-stan/64e8e5353578792528036ece,"Hram Svetog Save,Vračar",2.095,7.983333333333333
4047,385000.0,stan,prodaja,"Gundulićev Venac, Donji Dorćol, Dorćol, Stari Grad opština, Beograd",Beograd,Stari Grad opština,Dorćol,Svetozara Miletića,132.0,renovirano,0,,1.0,da,grejanje na struju,7.0,ne,,da,0,podrum,,namešteno ,"kablovska, internet, klima, veš mašina, sudo mašina, frižider, šporet, ležaj, Kanalizacija","kuhinja, ostava ",,,,,https://www.4zida.rs/prodaja-stanova/gundulicev-venac-donji-dorcol-dorcol-stari-grad-opstina-beograd/sedmosoban-stan/64c158780d124e92e008149b,"Svetozara Miletića,Stari Grad opština",1.175,4.983333333333333
4058,70000.0,stan,prodaja,"Mali Mokri Lug, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Mali Mokri Lug,Prvomajska 29,65.0,održavano,1,1990.0,3.0,da,etažno grejanje,3.0,ne,1 garažno mesto,,0,"dvorište, podrum, terasa, lođa",,prazno ,"telefon, kablovska, TV, veš mašina, kuhinjski elementi, frižider, rerna, šporet, ležaj, plakar","kupatilo, toalet, kuhinja, ostava ",,1.0,,,https://www.4zida.rs/prodaja-stanova/mali-mokri-lug-zvezdara-opstina-beograd/trosoban-stan/64c39e1a5c15d2351c0118f5,"Prvomajska 29,Zvezdara opština",10.218,15.516666666666667
4059,85000.0,stan,prodaja,"Mirijevo, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Mirijevo,Radmile Savićević,39.0,uobičajeno stanje,3,2010.0,3.0,da,etažno grejanje,1.0,da,,da,0,terasa,,prazno ,"telefon, kablovska, internet, interfon, klima",kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/mirijevo-zvezdara-opstina-beograd/jednoiposoban-stan/64c3a7ada7abbcf47d01ade3,"Radmile Savićević,Zvezdara opština",5.776,17.533333333333335
4060,89000.0,stan,prodaja,"Učiteljsko Naselje, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Učiteljsko Naselje,Dolenjska,27.0,,1,,5.0,,centralno grejanje,1.0,ne,,,0,,,prazno ,telefon,kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/uciteljsko-naselje-zvezdara-opstina-beograd/jednosoban-stan/649c1abb07b28cc3c70069da,"Dolenjska,Zvezdara opština",5.738,18.333333333333332
4061,179000.0,stan,prodaja,"Olimp, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Olimp,Čardaklijina,78.0,uobičajeno stanje,-1,,2.0,da,centralno grejanje,3.0,ne,,da,0,"terasa, lođa",,,,,,,,,https://www.4zida.rs/prodaja-stanova/olimp-zvezdara-opstina-beograd/trosoban-stan/637e2c8b52c367ed4a01b25b,"Čardaklijina,Zvezdara opština",5.627,18.366666666666667
4062,117500.0,stan,prodaja,"Mirijevo, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Mirijevo,Matice srpske,54.0,renovirano,3,,8.0,da,centralno grejanje,3.0,ne,,da,2.0,"terasa, lođa",,,,,,,,,https://www.4zida.rs/prodaja-stanova/mirijevo-zvezdara-opstina-beograd/trosoban-stan/6442c6b0b16609be950c5205,"Matice srpske,Zvezdara opština",6.861,18.783333333333335
4063,82000.0,stan,prodaja,"Mirijevo, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Mirijevo,Jelisavete Andrejeviæ,48.0,u izgradnji,2,2023.0,3.0,,etažno grejanje,2.0,ne,,da,0,terasa,,,,,,,,,https://www.4zida.rs/prodaja-stanova/mirijevo-zvezdara-opstina-beograd/dvosoban-stan/649c3096e98ea3b937040ee4,"Jelisavete Andrejeviæ,Zvezdara opština",11.341,18.35
4064,230000.0,stan,prodaja,"Vukov Spomenik, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Vukov Spomenik,Èelopeèka,66.0,novo,0,,6.0,,centralno grejanje,3.0,ne,1 garažno mesto,da,1.0,"terasa, lođa",,,,,,,,,https://www.4zida.rs/prodaja-stanova/vukov-spomenik-zvezdara-opstina-beograd/trosoban-stan/649c3097e98ea3b937040ee8,"Èelopeèka,Zvezdara opština",11.341,18.35
4065,333800.0,stan,prodaja,"Vukov Spomenik, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Vukov Spomenik,Èelopeèka,95.0,novo,5,2023.0,6.0,,centralno grejanje,4.0,ne,1 garažno mesto,da,1.0,"terasa, lođa",,,,,,,,,https://www.4zida.rs/prodaja-stanova/vukov-spomenik-zvezdara-opstina-beograd/cetvorosoban-stan/649c3098e98ea3b937040ef1,"Èelopeèka,Zvezdara opština",11.341,18.35
4066,297500.0,stan,prodaja,"Vukov Spomenik, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Vukov Spomenik,Èelopeèka,86.0,novo,6,2023.0,7.0,,centralno grejanje,4.0,ne,1 garažno mesto,da,1.0,"terasa, lođa",,,,,,,,,https://www.4zida.rs/prodaja-stanova/vukov-spomenik-zvezdara-opstina-beograd/cetvorosoban-stan/649c3098e98ea3b937040eee,"Èelopeèka,Zvezdara opština",11.341,18.35
4067,274300.0,stan,prodaja,"Vukov Spomenik, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Vukov Spomenik,Èelopeèka,78.0,novo,7,2023.0,7.0,,centralno grejanje,3.0,ne,1 garažno mesto,da,1.0,terasa,,,,,,,,,https://www.4zida.rs/prodaja-stanova/vukov-spomenik-zvezdara-opstina-beograd/trosoban-stan/649c3098e98ea3b937040eeb,"Èelopeèka,Zvezdara opština",11.341,18.35
4068,373800.0,stan,prodaja,"Vukov Spomenik, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Vukov Spomenik,Èelopeèka,107.0,novo,6,2023.0,7.0,,centralno grejanje,4.0,ne,1 garažno mesto,da,1.0,"terasa, lođa",,,,,,,,,https://www.4zida.rs/prodaja-stanova/vukov-spomenik-zvezdara-opstina-beograd/cetvorosoban-stan/649c3099e98ea3b937040ef7,"Èelopeèka,Zvezdara opština",11.341,18.35
4069,366000.0,stan,prodaja,"Vukov Spomenik, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Vukov Spomenik,Èelopeèka,105.0,novo,4,2023.0,6.0,,centralno grejanje,4.0,ne,1 garažno mesto,da,1.0,terasa,,,,,,,,,https://www.4zida.rs/prodaja-stanova/vukov-spomenik-zvezdara-opstina-beograd/cetvorosoban-stan/649c3098e98ea3b937040ef4,"Èelopeèka,Zvezdara opština",11.341,18.35
4070,383500.0,stan,prodaja,"Vukov Spomenik, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Vukov Spomenik,Èelopeèka,110.0,novo,4,2023.0,6.0,,centralno grejanje,4.0,ne,1 garažno mesto,da,1.0,"terasa, lođa",,,,,,,,,https://www.4zida.rs/prodaja-stanova/vukov-spomenik-zvezdara-opstina-beograd/cetvorosoban-stan/649c3099e98ea3b937040efa,"Èelopeèka,Zvezdara opština",11.341,18.35
4071,137000.0,stan,prodaja,"Cvetanova Ćuprija, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Cvetanova Ćuprija,Cvetanova ćuprija,54.0,novo,1,2020.0,5.0,da,etažno grejanje,3.0,ne,,,1.0,terasa,,namešteno ,"kablovska, internet, interfon, veš mašina, frižider, šporet, ležaj",kuhinja ,,,,,https://www.4zida.rs/prodaja-stanova/cvetanova-cuprija-zvezdara-opstina-beograd/trosoban-stan/64c3c22e69b60a47c5019794,"Cvetanova ćuprija,Zvezdara opština",10.48,15.866666666666667
4072,167000.0,stan,prodaja,"Cvetkova Pijaca, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Cvetkova Pijaca,Vjekoslava Kovača,70.0,,11,,11.0,da,centralno grejanje,3.0,ne,,,1.0,"podrum, terasa",,prazno ,"kablovska, internet, interfon, klima",ostava ,,,,,https://www.4zida.rs/prodaja-stanova/cvetkova-pijaca-zvezdara-opstina-beograd/troiposoban-stan/64c3c23169b60a47c501979f,"Vjekoslava Kovača,Zvezdara opština",5.415,16.4
4073,390000.0,stan,prodaja,"Lion, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Lion,Đevđelijska,157.0,,-1,,-1.0,da,centralno grejanje,6.0,ne,,,1.0,,,,"interfon, klima",,,,,,https://www.4zida.rs/prodaja-stanova/lion-zvezdara-opstina-beograd/sestosoban-stan/64c3cb2b707f3ffc7e0cf50c,"Đevđelijska,Zvezdara opština",3.599,12.95
4074,160000.0,stan,prodaja,"Učiteljsko Naselje, Zvezdara opština, Beograd",Beograd,Zvezdara opština,Učiteljsko Naselje,Paje Jovanovića,67.0,novo,2,2021.0,3.0,da,centralno grejanje,3.0,ne,1 garažno mesto,,0,"podrum, lođa",,prazno ,Kanalizacija,,,,,,https://www.4zida.rs/prodaja-stanova/uciteljsko-naselje-zvezdara-opstina-beograd/trosoban-stan/64c3cb48707f3ffc7e0cf516,"Paje Jovanovića,Zvezdara opština",5.448,17.333333333333332
4075,179500.0,stan,prodaja,"Istočni Vračar, Vračar, Beograd",Beograd,Vračar,Istočni Vračar,Alekse Nenadovića,62.0,uobičajeno stanje,0,1951.0,5.0,da,centralno grejanje,2.0,da,,da,0,podrum,,prazno ,telefon,kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/istocni-vracar-vracar-beograd/dvosoban-stan/633c4142b1aec5120d0c1fa8,"Alekse Nenadovića,Vračar",2.015,7.05
4076,132000.0,stan,prodaja,"Slavija, Vračar, Beograd",Beograd,Vračar,Slavija,Smiljanićeva,40.0,uobičajeno stanje,0,,5.0,da,grejanje na struju,1.0,ne,,,0,"podrum, terasa",,prazno ,"telefon, kablovska, internet, klima",kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/slavija-vracar-beograd/jednoiposoban-stan/638cba9e9706336eac0636f9,"Smiljanićeva,Vračar",2.085,6.933333333333334
4077,625000.0,stan,prodaja,"Vračar, Beograd",Beograd,Vračar,,Kralja Milana,181.0,renovirano,3,,5.0,da,centralno grejanje,3.0,da,,,1.0,terase (2),,namešteno ,"TV, klima, veš mašina, kuhinjski elementi, sudo mašina, frižider, zamrzivač, mikrotalasna rerna, rerna, šporet, ležaj, plakar, ugradni plakar","kupatila (2), toalet, kuhinja ",,2.0,,,https://www.4zida.rs/prodaja-stanova/vracar-beograd/trosoban-stan/624c13eb8c47527e5125ae54,"Kralja Milana,Vračar",1.166,4.016666666666667
4078,255000.0,stan,prodaja,"Kalenić, Vračar, Beograd",Beograd,Vračar,Kalenić,Maksima Gorkog,68.0,luksuzno,3,1930.0,5.0,da,centralno grejanje,2.0,ne,,da,1.0,,,namešteno ,"kablovska, klima, veš mašina, kuhinjski elementi, sudo mašina, frižider, rerna, šporet, ležaj, plakar, ugradni plakar","kupatilo, toalet, kuhinja ",,1.0,,,https://www.4zida.rs/prodaja-stanova/kalenic-vracar-beograd/dvosoban-stan/63de88481e081085c9082593,"Maksima Gorkog,Vračar",2.982,10.466666666666667
4079,225000.0,stan,prodaja,"Crveni Krst Vračar, Vračar, Beograd",Beograd,Vračar,Crveni Krst Vračar,Sazonova,79.0,novo,4,2015.0,4.0,da,centralno grejanje,3.0,ne,,,1.0,"terasa, lođa",,prazno ,"telefon, kablovska, internet, interfon, klima",kupatila (2) ,,2.0,,,https://www.4zida.rs/prodaja-stanova/crveni-krst-vracar-vracar-beograd/trosoban-stan/642c4e5af49c44efa407cb11,"Sazonova,Vračar",3.369,11.7
4080,375100.0,stan,prodaja,"Vračar, Beograd",Beograd,Vračar,,Bulevar Kralja Aleksandra,92.0,u izgradnji,-1,,-1.0,da,centralno grejanje,5.0,ne,2 garažna mesta,,0,"dvorište, recepcija",,,,,,,,,https://www.4zida.rs/prodaja-stanova/vracar-beograd/petosoban-stan/638e3d7fa04257e1a30fb497,"Bulevar Kralja Aleksandra,Vračar",2.466,8.833333333333334
4081,379600.0,stan,prodaja,"Vračar, Beograd",Beograd,Vračar,,Bulevar Kralja Aleksandra,92.0,novo,-1,,-1.0,da,centralno grejanje,4.0,ne,2 garažna mesta,,0,"dvorište, recepcija",,,,,,,,,https://www.4zida.rs/prodaja-stanova/vracar-beograd/cetvorosoban-stan/638e40ad240f6bd2d2046357,"Bulevar Kralja Aleksandra,Vračar",2.466,8.833333333333334
4082,180000.0,stan,prodaja,"Crveni Krst Vračar, Vračar, Beograd",Beograd,Vračar,Crveni Krst Vračar,Cerska,61.0,novo,4,2019.0,5.0,da,centralno grejanje,2.0,ne,,da,1.0,terasa,,,"telefon, interfon",,,,,,https://www.4zida.rs/prodaja-stanova/crveni-krst-vracar-vracar-beograd/dvoiposoban-stan/624c883edff7cc05347b1054,"Cerska,Vračar",3.533,12.666666666666666
4083,250000.0,stan,prodaja,"Vračar, Beograd",Beograd,Vračar,,Smiljanićeva,50.0,renovirano,-1,,-1.0,,,3.0,ne,,,0,,,,,,,,,,https://www.4zida.rs/prodaja-stanova/vracar-beograd/trosoban-stan/638f13eaf48b52a94e0cddfd,"Smiljanićeva,Vračar",2.085,6.933333333333334
4084,325000.0,stan,prodaja,"Vračar, Beograd",Beograd,Vračar,,Vračar,118.0,uobičajeno stanje,2,,2.0,da,,5.0,ne,1 garažno mesto,,0,terasa,,,internet,,,,,,https://www.4zida.rs/prodaja-stanova/vracar-beograd/petosoban-stan/63e0f2db9bda0906700893f5,"Vračar,Vračar",2.702,9.716666666666667
4085,460000.0,stan,prodaja,"Južni Bulevar, Vračar, Beograd",Beograd,Vračar,Južni Bulevar,Politova,166.0,novo,5,2010.0,5.0,da,centralno grejanje,4.0,ne,1 garažno mesto,,1.0,terasa,,,telefon,,,,,,https://www.4zida.rs/prodaja-stanova/juzni-bulevar-vracar-beograd/cetvorosoban-stan/642daa8f109fd15b1f0d3ca5,"Politova,Vračar",3.657,12.083333333333334
4086,270000.0,stan,prodaja,"Istočni Vračar, Vračar, Beograd",Beograd,Vračar,Istočni Vračar,Hadži Ruvimova,90.0,uobičajeno stanje,4,,,da,centralno grejanje,4.0,ne,,,1.0,"terasa, lođa",,prazno ,"telefon, internet, interfon",kupatila (2) ,,2.0,,,https://www.4zida.rs/prodaja-stanova/istocni-vracar-vracar-beograd/cetvorosoban-stan/642dbcc1934e3d747f06c67b,"Hadži Ruvimova,Vračar",2.666,11.583333333333334
4087,236800.0,stan,prodaja,"Hram Svetog Save, Neimar, Vračar, Beograd",Beograd,Vračar,Neimar,Dubljanska,74.0,novo,0,,5.0,da,centralno grejanje,2.0,ne,,da,1.0,"terasa, lođa",,,,,,,,,https://www.4zida.rs/prodaja-stanova/hram-svetog-save-neimar-vracar-beograd/dvoiposoban-stan/648c692a66d0e762300883c1,"Dubljanska,Vračar",2.824,9.95
4088,325000.0,stan,prodaja,"Crveni Krst Vračar, Vračar, Beograd",Beograd,Vračar,Crveni Krst Vračar,Gročanska,102.0,u izgradnji,6,,7.0,,centralno grejanje,3.0,ne,1 garažno mesto,,1.0,terasa,,prazno ,"telefon, interfon",,,,,,https://www.4zida.rs/prodaja-stanova/crveni-krst-vracar-vracar-beograd/troiposoban-stan/622726c04ef27912de33905a,"Gročanska,Vračar",4.079,14.85
4089,235000.0,stan,prodaja,"Hram Svetog Save, Neimar, Vračar, Beograd",Beograd,Vračar,Neimar,Hram Svetog Save,83.0,,4,,4.0,da,centralno grejanje,3.0,ne,,da,0,"podrum, terasa",,,klima,,,,,,https://www.4zida.rs/prodaja-stanova/hram-svetog-save-neimar-vracar-beograd/trosoban-stan/648c7886a8e1eedfe60afaa5,"Hram Svetog Save,Vračar",2.095,7.983333333333333
4090,445000.0,stan,prodaja,"Hram Svetog Save, Neimar, Vračar, Beograd",Beograd,Vračar,Neimar,Svetog Save,118.0,uobičajeno stanje,4,,8.0,da,centralno grejanje,4.0,ne,,,1.0,"podrum, terasa",,prazno ,"telefon, kablovska, internet, interfon",kupatila (2) ,,2.0,,,https://www.4zida.rs/prodaja-stanova/hram-svetog-save-neimar-vracar-beograd/cetvorosoban-stan/643023cc29bb3a18300de6c4,"Svetog Save,Vračar",1.931,6.733333333333333
4091,179000.0,stan,prodaja,"Hotel YU, Novi Beograd, Beograd",Beograd,Novi Beograd,Hotel YU,Aleksinackih rudara,70.0,,4,,4.0,da,centralno grejanje,3.0,ne,,,0,"podrum, terasa, lođa",,,,,,,,,https://www.4zida.rs/prodaja-stanova/hotel-yu-novi-beograd-beograd/trosoban-stan/64a70311c496d2bdf209b2a4,"Aleksinackih rudara,Novi Beograd",4.736,9.816666666666666
4092,130000.0,stan,prodaja,"Bežanijska kosa 2, Bežanijska kosa, Novi Beograd, Beograd",Beograd,Novi Beograd,Bežanijska kosa,Ljubinke Bobiæ,54.0,,2,,5.0,da,centralno grejanje,1.0,ne,,,1.0,"terasa, lođa",,,,,,,,,https://www.4zida.rs/prodaja-stanova/bezanijska-kosa-2-bezanijska-kosa-novi-beograd-beograd/jednoiposoban-stan/647f75e0a48feaf22b00e8cb,"Ljubinke Bobiæ,Novi Beograd",9.296,17.583333333333332
4093,112000.0,stan,prodaja,"Blok 63, Bežanijski Blokovi, Novi Beograd, Beograd",Beograd,Novi Beograd,Bežanijski Blokovi,Gandijeva,45.0,,-1,,6.0,da,centralno grejanje,1.0,ne,,da,1.0,lođa,,prazno ,telefon,kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/blok-63-bezanijski-blokovi-novi-beograd-beograd/jednosoban-stan/647f891876e11446290b9287,"Gandijeva,Novi Beograd",7.585,17.083333333333332
4094,210000.0,stan,prodaja,"Blok 25 - Arena, Novi Beograd, Beograd",Beograd,Novi Beograd,Blok 25 - Arena,Španskih boraca,65.0,,6,,6.0,da,centralno grejanje,2.0,ne,,,1.0,,,,"internet, klima",kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/blok-25-arena-novi-beograd-beograd/dvosoban-stan/64a73a9d947a0d3e44052695,"Španskih boraca,Novi Beograd",4.067,9.55
4095,234000.0,stan,prodaja,"Blok 63, Bežanijski Blokovi, Novi Beograd, Beograd",Beograd,Novi Beograd,Bežanijski Blokovi,Jurija Gagarina,73.0,,6,,6.0,da,centralno grejanje,3.0,ne,,da,1.0,terasa,,,klima,,,,,,https://www.4zida.rs/prodaja-stanova/blok-63-bezanijski-blokovi-novi-beograd-beograd/trosoban-stan/648c63c666d0e762300879f8,"Jurija Gagarina,Novi Beograd",8.759,19.583333333333332
4096,169990.0,stan,prodaja,"Blok 63, Bežanijski Blokovi, Novi Beograd, Beograd",Beograd,Novi Beograd,Bežanijski Blokovi,Jurija Gagarina,63.0,renovirano,10,,19.0,da,centralno grejanje,2.0,ne,,,2.0,"podrum, lođa",,prazno ,klima,kupatilo ,,1.0,,,https://www.4zida.rs/prodaja-stanova/blok-63-bezanijski-blokovi-novi-beograd-beograd/dvoiposoban-stan/64a7d1fa90200f718904ad7c,"Jurija Gagarina,Novi Beograd",8.759,19.583333333333332
4097,149000.0,stan,prodaja,"Blok 28, Novi Beograd, Beograd",Beograd,Novi Beograd,Blok 28,Milutina Milankovića,55.0,uobičajeno stanje,4,,5.0,da,centralno grejanje,2.0,ne,,da,2.0,lođa,,,"telefon, interfon",,,,,,https://www.4zida.rs/prodaja-stanova/blok-28-novi-beograd-beograd/dvosoban-stan/6458c0975fa11b6e8e0fa478,"Milutina Milankovića,Novi Beograd",4.224,11.266666666666667
4098,311000.0,stan,prodaja,"A Blok - Blok 67a, Novi Beograd, Beograd",Beograd,Novi Beograd,A Blok - Blok 67a,Jurija Gagarina,90.0,,4,,9.0,ne,,3.0,da,,,1.0,,,namešteno ,klima,,,,,,https://www.4zida.rs/prodaja-stanova/a-blok-blok-67a-novi-beograd-beograd/trosoban-stan/64cf7386b89a6ca67c0b6c81,"Jurija Gagarina,Novi Beograd",8.759,19.583333333333332
4099,167000.0,stan,prodaja,"Blok 71, Novi Beograd, Beograd",Beograd,Novi Beograd,Blok 71,Dr Ivana Ribara,78.0,uobičajeno stanje,1,,7.0,da,centralno grejanje,3.0,ne,,,1.0,terasa,,prazno ,"telefon, internet, interfon, klima",kupatila (2) ,,2.0,,,https://www.4zida.rs/prodaja-stanova/blok-71-novi-beograd-beograd/trosoban-stan/6458c9848c3045b72c0add97,"Dr Ivana Ribara,Novi Beograd",8.794,18.616666666666667
